match_id,match_date,team,opponent,venue,player,runs,balls,wickets,balls_bowled,runs_conceded,is_winner
sample_20210104_0106,2021-01-04,Kolkata Knight Riders,Rajasthan Royals,M Chinnaswamy Stadium,Rinku Singh,20.26,11.88,3.41,15.95,40.75,0
sample_20210104_0106,2021-01-04,Kolkata Knight Riders,Rajasthan Royals,M Chinnaswamy Stadium,Venkatesh Iyer,54.64,43.53,1.53,19.41,40.78,0
sample_20210104_0106,2021-01-04,Kolkata Knight Riders,Rajasthan Royals,M Chinnaswamy Stadium,Phil Salt,93.32,77.09,0.0,0.0,0.0,0
sample_20210105_0107,2021-01-05,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Virat Kohli,37.36,30.83,1.05,23.1,47.49,1
sample_20210105_0107,2021-01-05,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Faf du Plessis,11.79,9.08,1.04,15.32,46.93,1
sample_20210105_0107,2021-01-05,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Glenn Maxwell,90.51,80.04,1.23,30.29,34.81,1
sample_20210105_0107,2021-01-05,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Rajat Patidar,26.73,20.08,1.08,28.52,32.19,1
sample_20210105_0107,2021-01-05,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Cameron Green,2.8,2.59,1.44,24.67,34.55,1
sample_20210105_0107,2021-01-05,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Dinesh Karthik,36.59,26.43,0.0,0.0,0.0,1
sample_20210105_0107,2021-01-05,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Sanju Samson,11.67,6.71,1.56,14.7,30.73,0
sample_20210105_0107,2021-01-05,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Yashasvi Jaiswal,51.46,33.71,1.27,20.55,27.57,0
sample_20210105_0107,2021-01-05,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Jos Buttler,0.96,1.0,0.2,23.07,44.49,0
sample_20210105_0107,2021-01-05,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Riyan Parag,40.97,28.17,0.05,26.67,30.0,0
sample_20210105_0107,2021-01-05,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Shimron Hetmyer,12.13,8.49,3.78,28.73,35.94,0
sample_20210105_0107,2021-01-05,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Ravichandran Ashwin,51.21,45.79,0.0,0.0,0.0,0
sample_20210106_0108,2021-01-06,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,KL Rahul,1.67,1.68,1.19,16.01,30.15,0
sample_20210106_0108,2021-01-06,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,Quinton de Kock,13.2,11.03,0.0,17.49,47.29,0
sample_20210106_0108,2021-01-06,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,Nicholas Pooran,48.2,36.37,1.26,20.92,14.29,0
sample_20210106_0108,2021-01-06,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,Marcus Stoinis,47.43,31.35,0.37,20.67,31.65,0
sample_20210106_0108,2021-01-06,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,Deepak Hooda,38.09,37.2,0.16,12.97,24.19,0
sample_20210106_0108,2021-01-06,Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,Krunal Pandya,7.11,4.02,0.0,0.0,0.0,0
sample_20210106_0108,2021-01-06,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,Shreyas Iyer,3.96,2.23,3.17,26.59,38.36,1
sample_20210106_0108,2021-01-06,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,Sunil Narine,2.8,2.69,1.55,21.24,37.81,1
sample_20210106_0108,2021-01-06,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,Andre Russell,77.21,51.9,3.36,22.1,27.07,1
sample_20210106_0108,2021-01-06,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,Rinku Singh,0.0,1.0,1.58,26.53,38.13,1
sample_20210106_0108,2021-01-06,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,Venkatesh Iyer,34.86,26.25,0.98,16.19,31.64,1
sample_20210106_0108,2021-01-06,Kolkata Knight Riders,Lucknow Super Giants,Arun Jaitley Stadium,Phil Salt,43.36,29.19,0.0,0.0,0.0,1
sample_20210107_0109,2021-01-07,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sanju Samson,77.02,51.79,1.59,26.35,39.34,1
sample_20210107_0109,2021-01-07,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Yashasvi Jaiswal,26.41,23.82,0.55,21.88,30.28,1
sample_20210107_0109,2021-01-07,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Jos Buttler,0.0,1.0,0.28,25.6,47.86,1
sample_20210107_0109,2021-01-07,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Riyan Parag,41.39,24.86,3.43,27.85,29.62,1
sample_20210107_0109,2021-01-07,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Shimron Hetmyer,9.66,10.35,1.78,22.84,34.18,1
sample_20210107_0109,2021-01-07,Rajasthan Royals,Sunrisers Hyderabad,M Chinnaswamy Stadium,Ravichandran Ashwin,25.27,14.61,0.0,0.0,0.0,1
sample_20210107_0109,2021-01-07,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Pat Cummins,17.49,13.71,0.01,30.88,31.78,0
sample_20210107_0109,2021-01-07,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Travis Head,15.21,9.2,2.29,16.19,30.46,0
sample_20210107_0109,2021-01-07,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Abhishek Sharma,30.29,17.4,1.26,29.55,33.14,0
sample_20210107_0109,2021-01-07,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Aiden Markram,66.59,71.4,0.95,23.96,25.18,0
sample_20210107_0109,2021-01-07,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Heinrich Klaasen,3.67,2.22,0.26,17.01,49.08,0
sample_20210107_0109,2021-01-07,Sunrisers Hyderabad,Rajasthan Royals,M Chinnaswamy Stadium,Nitish Kumar Reddy,18.62,11.57,0.0,0.0,0.0,0
sample_20210108_0110,2021-01-08,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Virat Kohli,9.71,6.88,0.0,22.86,31.37,0
sample_20210108_0110,2021-01-08,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Faf du Plessis,11.19,11.23,0.0,21.71,29.58,0
sample_20210108_0110,2021-01-08,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Glenn Maxwell,64.2,35.97,4.52,34.78,41.02,0
sample_20210108_0110,2021-01-08,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Rajat Patidar,27.95,24.18,2.95,21.88,42.99,0
sample_20210108_0110,2021-01-08,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Cameron Green,13.2,7.37,0.0,26.73,46.66,0
sample_20210108_0110,2021-01-08,Royal Challengers Bengaluru,Rajasthan Royals,Wankhede Stadium,Dinesh Karthik,39.16,28.19,0.0,0.0,0.0,0
sample_20210108_0110,2021-01-08,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Sanju Samson,8.39,6.24,1.71,19.27,45.41,1
sample_20210108_0110,2021-01-08,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Yashasvi Jaiswal,21.82,12.51,0.0,20.75,47.15,1
sample_20210108_0110,2021-01-08,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Jos Buttler,89.76,53.88,0.42,29.56,57.83,1
sample_20210108_0110,2021-01-08,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Riyan Parag,25.97,19.65,0.5,30.22,30.34,1
sample_20210108_0110,2021-01-08,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Shimron Hetmyer,6.17,5.75,0.01,22.77,30.14,1
sample_20210108_0110,2021-01-08,Rajasthan Royals,Royal Challengers Bengaluru,Wankhede Stadium,Ravichandran Ashwin,26.34,26.3,0.0,0.0,0.0,1
sample_20210109_0111,2021-01-09,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Virat Kohli,25.65,28.1,3.15,31.08,26.66,0
sample_20210109_0111,2021-01-09,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Faf du Plessis,6.99,5.81,0.0,22.66,7.39,0
sample_20210109_0111,2021-01-09,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Glenn Maxwell,7.88,6.76,2.08,21.54,49.16,0
sample_20210109_0111,2021-01-09,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Rajat Patidar,14.26,9.46,0.57,18.57,25.96,0
sample_20210109_0111,2021-01-09,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Cameron Green,46.1,42.93,1.22,19.8,24.37,0
sample_20210109_0111,2021-01-09,Royal Challengers Bengaluru,Punjab Kings,Arun Jaitley Stadium,Dinesh Karthik,57.16,39.43,0.0,0.0,0.0,0
sample_20210109_0111,2021-01-09,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shikhar Dhawan,12.34,8.37,0.33,17.49,29.47,1
sample_20210109_0111,2021-01-09,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jonny Bairstow,48.05,37.98,1.02,18.18,47.47,1
sample_20210109_0111,2021-01-09,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Liam Livingstone,18.5,14.4,0.93,21.38,32.14,1
sample_20210109_0111,2021-01-09,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Sam Curran,51.37,42.98,0.36,27.41,11.94,1
sample_20210109_0111,2021-01-09,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Jitesh Sharma,24.6,19.51,0.0,22.64,40.94,1
sample_20210109_0111,2021-01-09,Punjab Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,Shashank Singh,15.17,15.39,0.0,0.0,0.0,1
sample_20210110_0112,2021-01-10,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Virat Kohli,27.49,24.23,1.13,27.32,15.16,1
sample_20210110_0112,2021-01-10,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Faf du Plessis,32.91,29.59,0.08,31.38,24.2,1
sample_20210110_0112,2021-01-10,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Glenn Maxwell,8.57,5.43,0.33,23.45,18.51,1
sample_20210110_0112,2021-01-10,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Rajat Patidar,42.5,24.17,0.75,23.61,33.07,1
sample_20210110_0112,2021-01-10,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Cameron Green,33.04,28.2,0.6,22.89,27.25,1
sample_20210110_0112,2021-01-10,Royal Challengers Bengaluru,Punjab Kings,M Chinnaswamy Stadium,Dinesh Karthik,15.99,10.31,0.0,0.0,0.0,1
sample_20210110_0112,2021-01-10,Punjab Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Shikhar Dhawan,53.45,58.72,1.8,32.66,20.91,0
sample_20210110_0112,2021-01-10,Punjab Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Jonny Bairstow,22.31,14.99,1.55,23.12,15.83,0
sample_20210110_0112,2021-01-10,Punjab Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Liam Livingstone,1.96,1.29,0.31,16.44,33.52,0
sample_20210110_0112,2021-01-10,Punjab Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Sam Curran,31.85,33.31,1.4,26.83,20.26,0
sample_20210110_0112,2021-01-10,Punjab Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Jitesh Sharma,19.07,18.95,0.55,20.22,2.1,0
sample_20210110_0112,2021-01-10,Punjab Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Shashank Singh,12.99,11.05,0.0,0.0,0.0,0
sample_20210111_0113,2021-01-11,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,Rishabh Pant,29.58,20.05,4.71,16.88,22.08,0
sample_20210111_0113,2021-01-11,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,David Warner,17.51,10.02,2.55,22.64,35.31,0
sample_20210111_0113,2021-01-11,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,Prithvi Shaw,16.53,13.43,0.63,19.48,44.38,0
sample_20210111_0113,2021-01-11,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,Jake Fraser-McGurk,54.39,49.5,0.54,26.37,20.23,0
sample_20210111_0113,2021-01-11,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,Tristan Stubbs,20.97,11.9,1.32,31.47,56.38,0
sample_20210111_0113,2021-01-11,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,Axar Patel,34.3,25.78,0.0,0.0,0.0,0
sample_20210111_0113,2021-01-11,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,KL Rahul,11.08,8.46,1.59,19.28,44.34,1
sample_20210111_0113,2021-01-11,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,Quinton de Kock,30.56,17.07,2.01,22.83,35.36,1
sample_20210111_0113,2021-01-11,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,Nicholas Pooran,19.41,15.7,1.71,28.27,31.49,1
sample_20210111_0113,2021-01-11,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,Marcus Stoinis,69.76,45.54,0.56,28.55,29.8,1
sample_20210111_0113,2021-01-11,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,Deepak Hooda,40.98,23.8,2.16,33.13,24.06,1
sample_20210111_0113,2021-01-11,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,Krunal Pandya,3.11,1.96,0.0,0.0,0.0,1
sample_20210112_0114,2021-01-12,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Shreyas Iyer,16.69,12.13,0.0,28.45,35.15,1
sample_20210112_0114,2021-01-12,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Sunil Narine,38.94,31.77,1.52,8.78,35.35,1
sample_20210112_0114,2021-01-12,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Andre Russell,13.63,7.9,0.69,13.85,18.42,1
sample_20210112_0114,2021-01-12,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Rinku Singh,54.6,54.55,1.04,24.71,35.23,1
sample_20210112_0114,2021-01-12,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Venkatesh Iyer,11.46,6.96,0.12,30.69,21.1,1
sample_20210112_0114,2021-01-12,Kolkata Knight Riders,Gujarat Titans,Arun Jaitley Stadium,Phil Salt,3.37,1.97,0.0,0.0,0.0,1
sample_20210112_0114,2021-01-12,Gujarat Titans,Kolkata Knight Riders,Arun Jaitley Stadium,Shubman Gill,12.79,11.83,2.52,26.07,33.93,0
sample_20210112_0114,2021-01-12,Gujarat Titans,Kolkata Knight Riders,Arun Jaitley Stadium,Wriddhiman Saha,20.96,15.15,0.68,27.17,35.46,0
sample_20210112_0114,2021-01-12,Gujarat Titans,Kolkata Knight Riders,Arun Jaitley Stadium,Sai Sudharsan,18.78,17.92,1.07,15.33,33.99,0
sample_20210112_0114,2021-01-12,Gujarat Titans,Kolkata Knight Riders,Arun Jaitley Stadium,David Miller,6.67,4.0,1.14,31.67,13.72,0
sample_20210112_0114,2021-01-12,Gujarat Titans,Kolkata Knight Riders,Arun Jaitley Stadium,Rahul Tewatia,84.52,65.13,0.22,25.91,24.05,0
sample_20210112_0114,2021-01-12,Gujarat Titans,Kolkata Knight Riders,Arun Jaitley Stadium,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0
sample_20210113_0115,2021-01-13,Gujarat Titans,Punjab Kings,Wankhede Stadium,Shubman Gill,108.56,82.99,0.75,33.47,33.69,0
sample_20210113_0115,2021-01-13,Gujarat Titans,Punjab Kings,Wankhede Stadium,Wriddhiman Saha,16.56,12.16,0.69,28.58,39.89,0
sample_20210113_0115,2021-01-13,Gujarat Titans,Punjab Kings,Wankhede Stadium,Sai Sudharsan,16.28,12.42,1.3,24.04,26.47,0
sample_20210113_0115,2021-01-13,Gujarat Titans,Punjab Kings,Wankhede Stadium,David Miller,7.31,7.68,2.02,23.56,34.31,0
sample_20210113_0115,2021-01-13,Gujarat Titans,Punjab Kings,Wankhede Stadium,Rahul Tewatia,16.67,12.66,3.25,24.84,28.56,0
sample_20210113_0115,2021-01-13,Gujarat Titans,Punjab Kings,Wankhede Stadium,Rashid Khan,22.9,14.08,0.0,0.0,0.0,0
sample_20210113_0115,2021-01-13,Punjab Kings,Gujarat Titans,Wankhede Stadium,Shikhar Dhawan,5.85,3.77,0.77,12.82,36.99,1
sample_20210113_0115,2021-01-13,Punjab Kings,Gujarat Titans,Wankhede Stadium,Jonny Bairstow,27.55,21.93,0.41,13.89,40.05,1
sample_20210113_0115,2021-01-13,Punjab Kings,Gujarat Titans,Wankhede Stadium,Liam Livingstone,41.01,25.08,0.34,16.64,27.5,1
sample_20210113_0115,2021-01-13,Punjab Kings,Gujarat Titans,Wankhede Stadium,Sam Curran,53.59,34.11,0.3,30.9,51.6,1
sample_20210113_0115,2021-01-13,Punjab Kings,Gujarat Titans,Wankhede Stadium,Jitesh Sharma,0.0,1.0,0.85,15.21,43.46,1
sample_20210113_0115,2021-01-13,Punjab Kings,Gujarat Titans,Wankhede Stadium,Shashank Singh,41.45,44.06,0.0,0.0,0.0,1
sample_20210114_0116,2021-01-14,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Pat Cummins,12.5,7.0,0.0,20.87,40.45,0
sample_20210114_0116,2021-01-14,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Travis Head,66.54,50.23,1.9,30.61,46.83,0
sample_20210114_0116,2021-01-14,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Abhishek Sharma,12.16,10.49,0.71,25.29,42.35,0
sample_20210114_0116,2021-01-14,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Aiden Markram,13.85,13.04,2.67,20.21,49.43,0
sample_20210114_0116,2021-01-14,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Heinrich Klaasen,41.2,40.32,1.53,21.55,27.26,0
sample_20210114_0116,2021-01-14,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,Nitish Kumar Reddy,40.61,27.49,0.0,0.0,0.0,0
sample_20210114_0116,2021-01-14,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Ruturaj Gaikwad,11.93,7.67,0.92,23.64,53.14,1
sample_20210114_0116,2021-01-14,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Devon Conway,55.5,31.4,4.99,19.6,29.1,1
sample_20210114_0116,2021-01-14,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Ajinkya Rahane,36.17,29.24,0.0,22.82,38.34,1
sample_20210114_0116,2021-01-14,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Shivam Dube,50.52,29.68,1.31,26.74,34.98,1
sample_20210114_0116,2021-01-14,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,Ravindra Jadeja,58.64,44.98,2.49,28.15,40.0,1
sample_20210114_0116,2021-01-14,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,MS Dhoni,1.98,1.14,0.0,0.0,0.0,1
sample_20210115_0117,2021-01-15,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Rishabh Pant,16.56,16.45,0.42,19.01,39.47,0
sample_20210115_0117,2021-01-15,Delhi Capitals,Gujarat Titans,Wankhede Stadium,David Warner,33.33,18.58,1.25,17.33,18.68,0
sample_20210115_0117,2021-01-15,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Prithvi Shaw,16.07,12.82,1.12,29.53,26.87,0
sample_20210115_0117,2021-01-15,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Jake Fraser-McGurk,56.64,55.82,2.15,14.86,44.71,0
sample_20210115_0117,2021-01-15,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Tristan Stubbs,32.89,18.47,0.8,19.87,24.03,0
sample_20210115_0117,2021-01-15,Delhi Capitals,Gujarat Titans,Wankhede Stadium,Axar Patel,10.86,6.57,0.0,0.0,0.0,0
sample_20210115_0117,2021-01-15,Gujarat Titans,Delhi Capitals,Wankhede Stadium,Shubman Gill,13.16,8.32,2.51,23.27,32.41,1
sample_20210115_0117,2021-01-15,Gujarat Titans,Delhi Capitals,Wankhede Stadium,Wriddhiman Saha,29.19,16.39,3.15,27.81,36.72,1
sample_20210115_0117,2021-01-15,Gujarat Titans,Delhi Capitals,Wankhede Stadium,Sai Sudharsan,4.03,3.06,0.0,30.58,36.3,1
sample_20210115_0117,2021-01-15,Gujarat Titans,Delhi Capitals,Wankhede Stadium,David Miller,23.69,15.31,2.34,13.54,33.15,1
sample_20210115_0117,2021-01-15,Gujarat Titans,Delhi Capitals,Wankhede Stadium,Rahul Tewatia,84.6,66.01,1.36,33.51,21.24,1
sample_20210115_0117,2021-01-15,Gujarat Titans,Delhi Capitals,Wankhede Stadium,Rashid Khan,9.53,7.67,0.0,0.0,0.0,1
sample_20210116_0118,2021-01-16,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Shreyas Iyer,54.02,47.05,1.26,26.51,40.66,0
sample_20210116_0118,2021-01-16,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Sunil Narine,25.98,14.9,1.38,34.55,24.5,0
sample_20210116_0118,2021-01-16,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Andre Russell,28.56,18.4,0.86,27.6,52.27,0
sample_20210116_0118,2021-01-16,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Rinku Singh,56.18,56.09,0.66,30.64,28.89,0
sample_20210116_0118,2021-01-16,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Venkatesh Iyer,14.73,9.04,0.48,17.8,35.71,0
sample_20210116_0118,2021-01-16,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,Phil Salt,3.98,3.11,0.0,0.0,0.0,0
sample_20210116_0118,2021-01-16,Gujarat Titans,Kolkata Knight Riders,Eden Gardens,Shubman Gill,52.79,33.21,0.0,16.27,43.28,1
sample_20210116_0118,2021-01-16,Gujarat Titans,Kolkata Knight Riders,Eden Gardens,Wriddhiman Saha,22.56,13.31,0.69,29.02,44.45,1
sample_20210116_0118,2021-01-16,Gujarat Titans,Kolkata Knight Riders,Eden Gardens,Sai Sudharsan,41.75,45.68,0.49,18.58,56.96,1
sample_20210116_0118,2021-01-16,Gujarat Titans,Kolkata Knight Riders,Eden Gardens,David Miller,36.72,33.82,1.09,27.46,25.64,1
sample_20210116_0118,2021-01-16,Gujarat Titans,Kolkata Knight Riders,Eden Gardens,Rahul Tewatia,1.16,1.17,0.83,26.71,38.23,1
sample_20210116_0118,2021-01-16,Gujarat Titans,Kolkata Knight Riders,Eden Gardens,Rashid Khan,35.9,38.6,0.0,0.0,0.0,1
sample_20210117_0119,2021-01-17,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,Shubman Gill,20.69,15.98,0.4,25.12,25.71,0
sample_20210117_0119,2021-01-17,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,Wriddhiman Saha,44.71,32.26,0.57,31.87,30.38,0
sample_20210117_0119,2021-01-17,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,Sai Sudharsan,42.23,26.75,1.61,19.56,34.34,0
sample_20210117_0119,2021-01-17,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,David Miller,26.13,16.35,0.74,25.52,31.94,0
sample_20210117_0119,2021-01-17,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,Rahul Tewatia,7.42,7.23,2.64,25.56,45.77,0
sample_20210117_0119,2021-01-17,Gujarat Titans,Mumbai Indians,MA Chidambaram Stadium,Rashid Khan,13.12,7.31,0.0,0.0,0.0,0
sample_20210117_0119,2021-01-17,Mumbai Indians,Gujarat Titans,MA Chidambaram Stadium,Rohit Sharma,100.57,90.54,1.04,22.71,30.46,1
sample_20210117_0119,2021-01-17,Mumbai Indians,Gujarat Titans,MA Chidambaram Stadium,Ishan Kishan,5.85,3.39,1.94,29.04,24.14,1
sample_20210117_0119,2021-01-17,Mumbai Indians,Gujarat Titans,MA Chidambaram Stadium,Suryakumar Yadav,4.75,3.35,2.84,26.81,32.28,1
sample_20210117_0119,2021-01-17,Mumbai Indians,Gujarat Titans,MA Chidambaram Stadium,Hardik Pandya,24.02,16.92,0.32,25.07,40.27,1
sample_20210117_0119,2021-01-17,Mumbai Indians,Gujarat Titans,MA Chidambaram Stadium,Tilak Varma,12.37,7.75,0.86,22.4,29.06,1
sample_20210117_0119,2021-01-17,Mumbai Indians,Gujarat Titans,MA Chidambaram Stadium,Tim David,28.41,17.36,0.0,0.0,0.0,1
sample_20210118_0120,2021-01-18,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Shreyas Iyer,35.63,30.44,0.0,36.09,39.09,1
sample_20210118_0120,2021-01-18,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Sunil Narine,45.1,47.23,2.46,12.87,40.55,1
sample_20210118_0120,2021-01-18,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Andre Russell,9.53,5.43,1.23,22.69,36.18,1
sample_20210118_0120,2021-01-18,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Rinku Singh,24.76,14.64,1.43,16.87,56.26,1
sample_20210118_0120,2021-01-18,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Venkatesh Iyer,13.23,7.69,2.68,31.65,32.95,1
sample_20210118_0120,2021-01-18,Kolkata Knight Riders,Rajasthan Royals,MA Chidambaram Stadium,Phil Salt,53.72,36.71,0.0,0.0,0.0,1
sample_20210118_0120,2021-01-18,Rajasthan Royals,Kolkata Knight Riders,MA Chidambaram Stadium,Sanju Samson,0.0,1.0,0.29,25.43,30.06,0
sample_20210118_0120,2021-01-18,Rajasthan Royals,Kolkata Knight Riders,MA Chidambaram Stadium,Yashasvi Jaiswal,14.3,10.62,0.64,19.46,9.52,0
sample_20210118_0120,2021-01-18,Rajasthan Royals,Kolkata Knight Riders,MA Chidambaram Stadium,Jos Buttler,108.93,61.37,1.01,36.5,34.33,0
sample_20210118_0120,2021-01-18,Rajasthan Royals,Kolkata Knight Riders,MA Chidambaram Stadium,Riyan Parag,1.61,1.0,1.57,29.24,28.26,0
sample_20210118_0120,2021-01-18,Rajasthan Royals,Kolkata Knight Riders,MA Chidambaram Stadium,Shimron Hetmyer,13.19,8.77,0.12,20.59,28.14,0
sample_20210118_0120,2021-01-18,Rajasthan Royals,Kolkata Knight Riders,MA Chidambaram Stadium,Ravichandran Ashwin,21.15,13.16,0.0,0.0,0.0,0
